HISEQ:157:HAM0GADXX:1:1101:15028:22312	15432145	forward	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1101:15028:22312	15432145	forward	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1101:15028:22312	15432145	forward	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1101:15028:22312	15432145	forward	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1101:14470:33238	66440865	forward	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1101:14470:33238	66440865	forward	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1101:14470:33238	66440865	reverse	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1101:14470:33238	66440865	forward	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1101:9253:35306	11788	reverse	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1101:9253:35306	11788	reverse	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1101:9253:35306	11788	forward	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1101:9253:35306	11788	reverse	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1101:8331:86319	1860320	reverse	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1101:8331:86319	1860320	reverse	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1101:8331:86319	1860320	forward	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1101:8331:86319	1860320	reverse	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1102:13633:26910	14855930	reverse	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1102:13633:26910	14855930	reverse	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1102:13633:26910	14855930	forward	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1102:13633:26910	14855930	reverse	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1102:11144:33715	73366558	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1102:11144:33715	73366558	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1102:11144:33715	73366558	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1102:11144:33715	73366558	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1102:19503:34210	6014963	reverse	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1102:19503:34210	6014963	reverse	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1102:19503:34210	6014963	forward	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1102:19503:34210	6014963	reverse	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1102:6716:58963	73366558	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1102:6716:58963	73366558	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1102:6716:58963	73366558	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1102:6716:58963	73366558	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1104:11623:45890	76344149	forward	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1104:11623:45890	76344149	forward	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1104:11623:45890	76344149	reverse	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1104:11623:45890	76344149	forward	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1105:15729:24436	77799080	forward	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1105:15729:24436	77799080	forward	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1105:15729:24436	77799080	reverse	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1105:15729:24436	77799080	forward	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1105:12558:32610	94709887	forward	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1105:12558:32610	94709887	forward	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1105:12558:32610	94709887	forward	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1105:12558:32610	94709887	forward	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1105:10861:48453	73366558	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1105:10861:48453	73366558	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1105:10861:48453	73366558	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1105:10861:48453	73366558	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1105:3644:51638	73366558	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1105:3644:51638	73366558	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1105:3644:51638	73366558	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1105:3644:51638	73366558	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1105:4482:62567	76344149	forward	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1105:4482:62567	76344149	forward	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1105:4482:62567	76344149	reverse	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1105:4482:62567	76344149	forward	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1106:9356:45377	90488643	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1106:9356:45377	90488643	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1106:9356:45377	90488643	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1106:9356:45377	90488643	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1106:12091:92923	100447044	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1106:12091:92923	100447044	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1106:12091:92923	100447044	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1106:12091:92923	100447044	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1107:3111:44702	84038310	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1107:3111:44702	84038310	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1107:3111:44702	84038310	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1107:3111:44702	84038310	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1107:6455:60544	110100341	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1107:6455:60544	110100341	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1107:6455:60544	110100341	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1107:6455:60544	110100341	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1107:11640:64637	58555263	reverse	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1107:11640:64637	58555263	reverse	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1107:11640:64637	58555263	forward	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1107:11640:64637	58555263	reverse	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1107:8100:77730	94709887	forward	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1107:8100:77730	94709887	forward	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1107:8100:77730	94709887	forward	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1107:8100:77730	94709887	forward	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1108:13802:6668	110100334	forward	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1108:13802:6668	110100334	forward	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1108:13802:6668	110100334	forward	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1108:13802:6668	110100334	forward	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1108:8635:40928	107681296	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1108:8635:40928	107681296	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1108:8635:40928	107681296	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1108:8635:40928	107681296	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1108:13053:44312	84038310	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1108:13053:44312	84038310	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1108:13053:44312	84038310	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1108:13053:44312	84038310	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1108:10707:69508	1860320	reverse	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1108:10707:69508	1860320	reverse	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1108:10707:69508	1860320	forward	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1108:10707:69508	1860320	reverse	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1108:18828:73252	11921843	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1108:18828:73252	11921843	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1108:18828:73252	11921843	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1108:18828:73252	11921843	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1108:18903:75597	121442041	reverse	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1108:18903:75597	121442041	reverse	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1108:18903:75597	121442041	forward	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1108:18903:75597	121442041	reverse	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1108:3017:80090	48209083	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1108:3017:80090	48209083	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1108:3017:80090	48209083	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1108:3017:80090	48209083	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1109:15506:45815	790532	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1109:15506:45815	790532	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1109:15506:45815	790532	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1109:15506:45815	790532	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1109:4382:55602	316	forward	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1109:4382:55602	316	forward	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1109:4382:55602	316	forward	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1109:4382:55602	316	forward	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1109:20431:84261	94709887	forward	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1109:20431:84261	94709887	forward	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1109:20431:84261	94709887	forward	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1109:20431:84261	94709887	forward	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1109:8769:92505	47	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1109:8769:92505	47	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1109:8769:92505	47	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1109:8769:92505	47	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1110:7737:81447	8374512	reverse	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1110:7737:81447	8374512	reverse	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1110:7737:81447	8374512	forward	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1110:7737:81447	8374512	reverse	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1111:6587:45627	53	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1111:6587:45627	53	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1111:6587:45627	53	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1111:6587:45627	53	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1112:13942:84769	84038310	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1112:13942:84769	84038310	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1112:13942:84769	84038310	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1112:13942:84769	84038310	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1113:20505:22594	61	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1113:20505:22594	61	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1113:20505:22594	61	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1113:20505:22594	61	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1114:6030:30115	37	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1114:6030:30115	37	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1114:6030:30115	37	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1114:6030:30115	37	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1201:1330:62787	2693	reverse	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1201:1330:62787	2693	reverse	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1201:1330:62787	2693	forward	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1201:1330:62787	2693	reverse	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1201:10529:64320	58	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1201:10529:64320	58	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1201:10529:64320	58	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1201:10529:64320	58	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1201:15045:66395	14855930	reverse	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1201:15045:66395	14855930	reverse	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1201:15045:66395	14855930	forward	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1201:15045:66395	14855930	reverse	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1201:6916:89743	32	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1201:6916:89743	32	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1201:6916:89743	32	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1201:6916:89743	32	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1202:11392:14773	14855930	reverse	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1202:11392:14773	14855930	reverse	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1202:11392:14773	14855930	forward	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1202:11392:14773	14855930	reverse	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1202:9119:32522	94709887	forward	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1202:9119:32522	94709887	forward	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1202:9119:32522	94709887	forward	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1202:9119:32522	94709887	forward	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1202:12976:33271	50	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1202:12976:33271	50	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1202:12976:33271	50	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1202:12976:33271	50	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1202:10870:80327	1858451	forward	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1202:10870:80327	1858451	forward	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1202:10870:80327	1858451	forward	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1202:10870:80327	1858451	forward	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1202:12444:85542	84038310	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1202:12444:85542	84038310	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1202:12444:85542	84038310	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1202:12444:85542	84038310	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1203:17611:12684	73366558	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1203:17611:12684	73366558	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1203:17611:12684	73366558	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1203:17611:12684	73366558	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1203:7993:25393	1860320	reverse	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1203:7993:25393	1860320	reverse	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1203:7993:25393	1860320	forward	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1203:7993:25393	1860320	reverse	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1203:11683:77604	117545950	reverse	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1203:11683:77604	117545950	reverse	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1203:11683:77604	117545950	forward	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1203:11683:77604	117545950	reverse	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1203:2016:93986	161321886	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1203:2016:93986	161321886	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1203:2016:93986	161321886	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1203:2016:93986	161321886	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1203:18624:93956	58555263	reverse	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1203:18624:93956	58555263	reverse	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1203:18624:93956	58555263	forward	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1203:18624:93956	58555263	reverse	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1204:7676:25641	73366558	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1204:7676:25641	73366558	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1204:7676:25641	73366558	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1204:7676:25641	73366558	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1204:12856:64977	84038310	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1204:12856:64977	84038310	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1204:12856:64977	84038310	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1204:12856:64977	84038310	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1205:11430:50203	1860320	reverse	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1205:11430:50203	1860320	reverse	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1205:11430:50203	1860320	forward	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1205:11430:50203	1860320	reverse	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1205:10958:90195	59174351	forward	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1205:10958:90195	59174351	forward	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1205:10958:90195	59174351	forward	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1205:10958:90195	59174351	forward	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1206:6051:39828	4822	forward	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1206:6051:39828	4822	forward	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1206:6051:39828	4822	reverse	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1206:6051:39828	4822	forward	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1206:13753:48626	84038310	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1206:13753:48626	84038310	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1206:13753:48626	84038310	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1206:13753:48626	84038310	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1206:18769:91285	84038310	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1206:18769:91285	84038310	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1206:18769:91285	84038310	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1206:18769:91285	84038310	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1207:1770:13176	84038310	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1207:1770:13176	84038310	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1207:1770:13176	84038310	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1207:1770:13176	84038310	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1207:2898:28867	58	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1207:2898:28867	58	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1207:2898:28867	58	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1207:2898:28867	58	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1207:1580:36841	84038310	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1207:1580:36841	84038310	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1207:1580:36841	84038310	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1207:1580:36841	84038310	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1207:12503:88520	1860320	reverse	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1207:12503:88520	1860320	reverse	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1207:12503:88520	1860320	forward	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1207:12503:88520	1860320	reverse	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1208:14038:69411	73366558	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1208:14038:69411	73366558	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1208:14038:69411	73366558	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1208:14038:69411	73366558	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1209:14249:41593	36162004	forward	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1209:14249:41593	36162004	forward	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1209:14249:41593	36162004	forward	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1209:14249:41593	36162004	forward	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1210:4662:7514	38008824	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1210:4662:7514	38008824	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1210:4662:7514	38008824	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1210:4662:7514	38008824	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1210:9678:38477	37	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1210:9678:38477	37	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1210:9678:38477	37	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1210:9678:38477	37	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1210:17396:41262	73366558	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1210:17396:41262	73366558	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1210:17396:41262	73366558	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1210:17396:41262	73366558	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1211:13996:44840	14855930	reverse	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1211:13996:44840	14855930	reverse	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1211:13996:44840	14855930	forward	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1211:13996:44840	14855930	reverse	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1211:5470:49810	14855930	reverse	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1211:5470:49810	14855930	reverse	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1211:5470:49810	14855930	forward	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1211:5470:49810	14855930	reverse	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1211:1895:54573	149749434	forward	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1211:1895:54573	149749434	forward	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1211:1895:54573	149749434	reverse	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1211:1895:54573	149749434	forward	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1211:9387:74213	75737843	reverse	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1211:9387:74213	75737843	reverse	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1211:9387:74213	75737843	forward	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1211:9387:74213	75737843	reverse	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1212:11741:55024	32234156	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1212:11741:55024	32234156	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1212:11741:55024	32234156	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1212:11741:55024	32234156	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1214:8958:8344	48209083	reverse	reverse	R1 vs R1
HISEQ:157:HAM0GADXX:1:1214:8958:8344	48209083	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1214:8958:8344	48209083	reverse	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1214:8958:8344	48209083	reverse	reverse	R2 vs R2
HISEQ:157:HAM0GADXX:1:1214:3522:58560	94709887	forward	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1214:3522:58560	94709887	forward	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1214:3522:58560	94709887	forward	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1214:3522:58560	94709887	forward	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1216:20820:7925	9658	reverse	forward	R1 vs R1
HISEQ:157:HAM0GADXX:1:1216:20820:7925	9658	reverse	forward	R1 vs R2
HISEQ:157:HAM0GADXX:1:1216:20820:7925	9658	forward	reverse	R1 vs R2
HISEQ:157:HAM0GADXX:1:1216:20820:7925	9658	reverse	forward	R2 vs R2
HISEQ:157:HAM0GADXX:1:1216:17534:44109	589229	reverse	forward	R1 vs R1
